dataset_name,random_state,alpha0,sigma0,nEpochs,cm_tr,cm_ts
    3  542]",[387  37   3  14  26 380   2  12   4   3  59   0  27   1   0 137]
wf4f,1355401493,0.5,10.0,100,"[1442  240   34   48    6 1669    2    0   51    5  206    0  156   34
    0  471]",[363  52  11  15   1 419   0   0   7   2  57   0  42   5   0 118]
wf4f,1595991044,0.1,3.0,100,"[1467  178   31   88    2 1675    0    0   44    8  210    0  154   27
    0  480]",[362  42  11  26   2 417   1   0  11   1  54   0  46  12   0 107]
wf24f,1217358537,0.3,6.5,100,"[1603   99   14   48  128 1522    0   27   32   13  217    0  137   12
    0  512]",[387  32   8  14  34 378   1   7   8   6  52   0  42   5   0 118]
wf4f,165219260,0.5,10.0,100,"[1461  226   37   40    9 1666    2    0   49    5  208    0  139   28
    0  494]",[379  51   6   5   4 416   0   0  10   1  55   0  40  11   0 114]
wf24f,42294981,0.3,6.5,100,"[1577  111   16   60  111 1542    2   22   30   13  219    0  133   12
    0  516]",[385  41   1  14  29 386   1   4   7   5  54   0  42   8   0 115]
wf24f,908927260,0.1,6.5,100,"[1587  105   27   45   82 1573    1   21   32   14  216    0  120   13
    2  526]",[372  36  13  20  30 383   2   5   5   8  53   0  33   4   1 127]
wf24f,1846029970,0.1,3.0,100,"[1572  132   17   43  106 1550    3   18   34    9  219    0  147   14
    0  500]",[388  36   3  14  39 373   3   5   9   7  50   0  46   3   0 116]
wf4f,1595991044,0.1,6.5,100,"[1446  250   36   32    3 1674    0    0   32   20  210    0  177   34
    0  450]",[355  63  12  11   2 418   0   0   8   6  52   0  47  13   0 105]
wf4f,1255808531,0.1,3.0,100,"[1597  109    0   58   22 1652    3    0   29    4  229    0   80    8
    0  573]",[408  21   0  12   8 410   2   0   3   2  61   0  22   1   0 142]
wf4f,1050352410,0.1,3.0,100,"[1478  229   33   24    1 1676    0    0   42    6  214    0  147   34
    0  480]",[368  57   9   7   0 420   0   0  18   3  45   0  39   5   0 121]
wf24f,1151674520,0.5,3.0,100,"[1580  110   11   63  108 1542    2   25   33   13  216    0  125   10
    0  526]",[376  44   2  19  30 379   1  10   7   3  56   0  25   3   0 137]
wf24f,1217358537,0.3,10.0,100,"[1599  106   13   46  121 1528    0   28   34   10  218    0  142   13
    0  506]",[387  32   5  17  30 380   2   8  11   3  52   0  43   7   0 115]
wf24f,42294981,0.3,10.0,100,"[1568  129   11   56  110 1549    1   17   28   17  217    0  170   18
    0  473]",[367  58   2  14  24 392   1   3  11   5  50   0  50   4   0 111]
wf4f,1595991044,0.1,10.0,100,"[1490  211   35   28   12 1664    1    0   48    3  211    0  142   28
    0  491]",[365  56  11   9   4 413   3   0  11   1  54   0  35  13   0 117]
wf4f,1255808531,0.1,6.5,100,"[1474  221   36   33    9 1666    2    0   53    1  208    0  137   31
    0  493]",[379  48   9   5   4 416   0   0   8   2  56   0  31   8   0 126]
wf24f,908927260,0.1,10.0,100,"[1566  123   17   58  117 1541    1   18   33    7  222    0  156   21
    1  483]",[377  40   6  18  40 371   3   6   9   6  51   0  36   4   0 125]
wf4f,1050352410,0.1,6.5,100,"[1459  235   34   36    2 1675    0    0   39    7  216    0  148   34
    0  479]",[364  58  10   9   0 420   0   0  17   4  45   0  42   5   0 118]
wf24f,1846029970,0.1,6.5,100,"[1592  111   19   42  111 1547    1   18   38   16  208    0  141   18
    0  502]",[380  44   6  11  48 363   2   7   9   9  47   1  40   5   0 120]
wf4f,1595991044,0.3,3.0,100,"[1489  214   33   28    1 1676    0    0   48    4  210    0  144   28
    0  489]",[365  56  11   9   1 417   2   0  13   0  53   0  36  13   0 116]
wf4f,1255808531,0.1,10.0,100,"[1472  225   36   31   10 1665    2    0   53    1  208    0  144   31
    0  486]",[379  48   9   5   5 415   0   0   8   2  56   0  33   8   0 124]
wf24f,1151674520,0.5,6.5,100,"[1627   87   13   37  114 1535    0   28   22    6  234    0  134    9
    0  518]",[383  37  10  11  37 369   1  13   5   3  58   0  34   2   0 129]
wf4f,1050352410,0.1,10.0,100,"[1483  221   33   27    1 1676    0    0   45    8  209    0  140   34
    0  487]",[370  56   9   6   0 420   0   0  19   3  44   0  37   5   0 123]
wf24f,1217358537,0.5,3.0,100,"[1598  103   20   43   80 1569    3   25   29   11  222    0  154   11
    0  496]",[379  41   7  14  25 389   0   6   8   5  53   0  44   8   0 113]
wf24f,42294981,0.5,3.0,100,"[1583  107   12   62   98 1557    2   20   29   13  220    0  116   16
    0  529]",[367  50   5  19  38 379   1   2   7   5  54   0  39   7   0 119]
wf4f,1255808531,0.3,3.0,100,"[1385  192   40  147   13 1662    2    0   44    4  214    0  163   31
    0  467]",[365  40   9  27   6 414   0   0   4   3  59   0  31   8   0 126]
wf4f,1595991044,0.3,6.5,100,"[1480  223   32   29    1 1676    0    0   48    5  209    0  144   27
    0  490]",[365  56  11   9   1 419   0   0  13   0  53   0  36  13   0 116]
wf24f,908927260,0.3,3.0,100,"[1588  113   13   50   86 1576    0   15   25   16  221    0  141    4
    0  516]",[375  38  10  18  24 385   2   9  10   6  50   0  38   3   0 124]
wf24f,1846029970,0.1,10.0,100,"[1576  132   12   44  107 1560    3    7   26    9  227    0  127   18
    0  516]",[385  36   5  15  41 372   1   6  10   7  48   1  35   2   0 128]
wf4f,1050352410,0.3,3.0,100,"[1463  233   32   36    0 1677    0    0   45    7  210    0  139   34
    0  488]",[366  58   9   8   0 420   0   0  18   3  45   0  41   5   0 119]
wf24f,1151674520,0.5,10.0,100,"[1617   90   11   46  108 1549    1   19   28    8  226    0  135   12
    1  513]",[396  32   5   8  38 370   1  11   6   4  56   0  31   4   0 130]
wf24f,1217358537,0.5,6.5,100,"[1576  140   11   37   94 1562    2   19   30   18  214    0  161    7
    0  493]",[378  43   5  15  31 384   2   3   9   4  53   0  45   6   0 114]
wf4f,1255808531,0.3,6.5,100,"[1446  241   36   41    8 1667    2    0   54    1  207    0  139   31
    0  491]",[377  49   9   6   4 416   0   0   8   2  56   0  32   8   0 125]
wf4f,1595991044,0.3,10.0,100,"[1486  215   33   30    1 1676    0    0   49    4  209    0  145   28
    0  488]",[363  57  11  10   1 418   1   0  12   1  53   0  38  13   0 114]
wf24f,42294981,0.5,6.5,100,"[1608  104   11   41   94 1550    2   31   23    8  231    0  131   13
    0  517]",[377  44   5  15  32 378   5   5  11   5  50   0  42   5   0 118]
wf24f,908927260,0.3,6.5,100,"[1566  140   25   33  127 1528    1   21   34   15  213    0  150   21
    0  490]",[373  45  11  12  44 366   3   7   7   8  51   0  39   5   0 121]
wf4f,1050352410,0.3,6.5,100,"[1481  228   33   22    1 1676    0    0   45    8  209    0  143   34
    0  484]",[366  58  10   7   1 419   0   0  19   3  44   0  39   5   0 121]
wf4f,1595991044,0.5,3.0,100,"[1479  222   33   30    1 1676    0    0   49    4  209    0  141   27
    0  493]",[365  57  11   8   1 418   1   0  12   1  53   0  38  12   0 115]
wf4f,1255808531,0.3,10.0,100,"[1458  227   36   43   10 1665    2    0   52    2  208    0  160   34
    0  467]",[374  50   9   8   4 416   0   0   8   2  56   0  37   8   0 120]
wf24f,1846029970,0.3,3.0,100,"[1602   93   16   53   72 1581    1   23   25   11  226    0  117   17
    1  526]",[382  36   5  18  35 373   3   9  13   4  49   0  20   6   1 138]
wf24f,1527936376,0.1,3.0,100,"[1590  111   14   49  103 1557    1   16   32   12  218    0   91    8
    0  562]",[375  42   0  24  33 379   1   7  17   5  44   0  26   9   0 130]
wf24f,1217358537,0.5,10.0,100,"[1596  113    9   46   75 1572    3   27   46   16  200    0  128    4
    0  529]",[380  37   5  19  25 383   2  10  10   7  49   0  39   6   1 119]
wf4f,1050352410,0.3,10.0,100,"[1486  224   27   27    1 1676    0    0   45    9  208    0  138   34
    0  489]",[372  54   9   6   1 419   0   0  18   3  45   0  37   5   0 123]
wf4f,1255808531,0.5,3.0,100,"[1420  189   38  117   11 1664    2    0   49    2  211    0  198   31
    0  432]",[369  42  10  20   5 415   0   0   5   3  58   0  47   8   0 110]
wf4f,1595991044,0.5,6.5,100,"[1492  211   33   28    1 1676    0    0   49    4  209    0  142   27
    0  492]",[363  57  11  10   1 417   2   0  13   0  53   0  35  12   0 118]
wf24f,42294981,0.5,10.0,100,"[1582  118   15   49  130 1529    1   17   33   13  216    0  119   10
    0  532]",[368  51   3  19  41 371   3   5   8   4  54   0  44   4   0 117]
wf24f,908927260,0.3,10.0,100,"[1589  119   15   41  105 1544    1   27   20   13  229    0  129   17
    0  515]",[381  35   7  18  33 377   2   8   7   8  51   0  33   5   0 127]
wf4f,1050352410,0.5,3.0,100,"[1427  240   37   60    2 1675    0    0   28   19  215    0  181   34
    0  446]",[346  63  13  19   1 419   0   0  13   9  44   0  52   5   0 108]
wf24f,1846029970,0.3,6.5,100,"[1565  135   15   49  132 1524    3   18   22   15  225    0  147   20
    0  494]",[386  36   6  13  48 363   4   5   8   8  50   0  41   6   1 117]
wf4f,1255808531,0.5,6.5,100,"[1478  221   36   29   10 1665    2    0   53    1  208    0  150   31
    0  480]",[378  47   9   7   4 416   0   0   8   2  56   0  36   8   0 121]
wf4f,1595991044,0.5,10.0,100,"[1478  223   34   29   12 1664    1    0   48    4  210    0  152   27
    0  482]",[363  58  11   9   4 413   3   0  12   0  54   0  42  13   0 110]
wf24f,1527936376,0.1,6.5,100,"[1619   93   12   40  108 1534    2   33   35   10  217    0  122   14
    0  525]",[392  37   1  11  39 370   1  10  13   3  50   0  46   6   1 112]
wf24f,1012618162,0.1,3.0,100,"[1583  110   19   52   74 1575    2   26   32   15  215    0  124   10
    0  527]",[388  35   4  14  23 390   2   5   7   4  55   0  34   4   0 127]
wf24f,2060500467,0.1,3.0,100,"[1548  151   21   44  118 1537    2   20   30   21  211    0  166   19
    2  474]",[371  51   7  12  33 377   2   8   8   2  56   0  43   8   1 113]
wf4f,1255808531,0.5,10.0,100,"[1448  239   36   41    8 1667    2    0   53    1  208    0  148   31
    0  482]",[377  50   9   5   4 416   0   0   8   2  56   0  33   8   0 124]
wf4f,1050352410,0.5,6.5,100,"[1481  228   32   23    0 1677    0    0   45    7  210    0  142   34
    0  485]",[368  57   9   7   0 420   0   0  18   3  45   0  39   5   0 121]
wf4f,42294981,0.1,3.0,100,"[1481  217   36   30   11 1665    1    0   50    4  208    0  148   31
    0  482]",[365  59   9   8   2 417   1   0  14   2  50   0  45   8   0 112]
wf24f,908927260,0.5,3.0,100,"[1594  108    8   54  102 1552    2   21   24   18  220    0  126   14
    1  520]",[379  38   6  18  42 374   1   3   8   8  50   0  31   2   0 132]
wf24f,1846029970,0.3,10.0,100,"[1584  121   21   38   95 1559    3   20   17   18  227    0  118   18
    0  525]",[372  50   5  14  47 365   0   8   8   8  50   0  38   3   0 124]
wf4f,908927260,0.1,3.0,100,"[1472  220   38   34    8 1668    1    0   49    1  212    0  137   33
    0  491]",[367  50  15   9   5 414   1   0  12   1  53   0  38   6   0 121]
wf24f,1527936376,0.1,10.0,100,"[1594  111   17   42  128 1524    3   22   38   11  213    0  125   25
    1  510]",[380  43   1  17  36 373   2   9  13   3  50   0  41   8   0 116]
wf4f,1050352410,0.5,10.0,100,"[1474  230   32   28    0 1677    0    0   45    7  210    0  144   34
    0  483]",[368  56   9   8   0 420   0   0  18   3  45   0  40   5   0 120]
wf4f,42294981,0.1,6.5,100,"[1536   95    0  133   21 1653    3    0   31    5  226    0  103    6
    0  552]",[384  22   1  34   1 418   1   0  10   2  54   0  28   2   0 135]
wf24f,1012618162,0.1,6.5,100,"[1606   93   15   50   97 1560    1   19   32   20  210    0   97    5
    0  559]",[379  43   4  15  23 392   2   3  10   7  49   0  29   4   0 132]
wf24f,2060500467,0.1,6.5,100,"[1583  108   13   60   83 1585    1    8   29   17  216    0  126    9
    0  526]",[382  37   6  16  26 387   2   5   8   1  57   0  36   6   0 123]
wf4f,908927260,0.1,6.5,100,"[1479  221   38   26    9 1667    1    0   48    3  211    0  143   33
    0  485]",[368  52  15   6   5 414   1   0  12   1  53   0  35   6   0 124]
wf24f,908927260,0.5,6.5,100,"[1592  115   10   47  111 1541    1   24   24   15  223    0  131   15
    0  515]",[390  29   9  13  33 382   0   5   7   5  54   0  34   3   0 128]
wf4f,699340812,0.1,3.0,100,"[1427  261   37   39    0 1677    0    0   30   22  210    0  176   32
    0  453]",[363  57   9  12   0 420   0   0  13   2  51   0  44  10   0 111]
wf24f,1846029970,0.5,3.0,100,"[1613   92   11   48   86 1566    4   21   38   14  210    0  136   12
    4  509]",[393  30   3  15  40 372   2   6  11   5  50   0  36   2   0 127]
wf4f,42294981,0.1,10.0,100,"[1596  106    5   57   17 1657    3    0   23    8  231    0   77   31
    0  553]",[394  29   1  17   1 418   1   0   6   2  58   0  25   8   0 132]
wf24f,1527936376,0.3,3.0,100,"[1586  100   19   59   86 1569    1   21   31   11  220    0  131   14
    0  516]",[386  37   2  16  36 376   1   7  13   4  49   0  44   6   0 115]
wf24f,1012618162,0.1,10.0,100,"[1590   99   18   57  110 1539    1   27   34   16  212    0  121   10
    1  529]",[380  41   3  17  24 385   2   9  13   6  47   0  39   5   0 121]
wf4f,908927260,0.1,10.0,100,"[1472  225   39   28    9 1667    1    0   49    3  210    0  138   33
    0  490]",[367  54  15   5   5 414   1   0  12   1  53   0  34   6   0 125]
wf4f,699340812,0.1,6.5,100,"[1473  230   37   24   11 1665    1    0   47    3  212    0  144   29
    0  488]",[375  52   6   8   1 418   1   0  14   0  52   0  40  10   0 115]
wf24f,2060500467,0.1,10.0,100,"[1593  107    9   55   73 1585    1   18   21   23  218    0  119   12
    0  530]",[375  41   5  20  28 382   1   9   5   3  57   1  26   3   1 135]
wf4f,42294981,0.3,3.0,100,"[1452  230   37   45    6 1671    0    0   48    4  210    0  153   35
    0  473]",[353  66  11  11   2 417   1   0  12   3  51   0  41  10   0 114]
wf24f,908927260,0.5,10.0,100,"[1614  106    5   39  120 1525    3   29   26   11  225    0  142   18
    0  501]",[389  33   4  15  39 375   2   4   8   8  50   0  33   5   0 127]
wf24f,1846029970,0.5,6.5,100,"[1588  110   14   52   86 1571    2   18   31   11  220    0  158   10
    0  493]",[382  38   6  15  46 365   4   5  12   5  49   0  35   6   1 123]
wf4f,908927260,0.3,3.0,100,"[1485  185    0   94    9 1665    3    0   38    8  216    0  239   33
    0  389]",[361  49   0  31   1 418   1   0   9   3  54   0  74   6   0  85]
wf4f,699340812,0.1,10.0,100,"[1476  224   37   27    0 1677    0    0   46    5  211    0  142   29
    0  490]",[373  52   6  10   0 419   1   0  15   0  51   0  42  10   0 113]
wf24f,1527936376,0.3,6.5,100,"[1611   92   12   49  114 1536    1   26   30   14  218    0  129   18
    0  514]",[385  40   0  16  30 377   3  10  12   5  49   0  43   4   1 117]
wf24f,1012618162,0.3,3.0,100,"[1603  103   20   38  102 1555    2   18   28   16  218    0  121    7
    0  533]",[392  31   6  12  35 380   1   4   9   4  53   0  32   5   0 128]
wf4f,42294981,0.3,6.5,100,"[1482  217   36   29   10 1667    0    0   51    3  208    0  145   31
    0  485]",[361  63   9   8   2 417   1   0  13   3  50   0  44   8   0 113]
wf24f,2060500467,0.3,3.0,100,"[1597  108    2   57   97 1560    2   18   19   10  233    0  118    9
    0  534]",[392  31   6  12  37 374   0   9   6   3  56   1  31   2   1 131]
wf24f,944242572,0.1,3.0,100,"[1599  111   10   44   97 1547    2   31   33   14  215    0  119    9
    0  533]",[389  35   2  15  33 368   2  17   9   2  55   0  36   4   0 125]
wf4f,908927260,0.3,6.5,100,"[1449  182   40   93    8 1669    0    0   42    6  214    0  241   33
    0  387]",[349  47  14  31   1 419   0   0  11   2  53   0  74   6   0  85]
wf4f,699340812,0.3,3.0,100,"[1443  245   37   39    0 1677    0    0   47    5  210    0  154   31
    0  476]",[362  53   6  20   0 419   1   0  14   1  51   0  43  10   0 112]
wf24f,1846029970,0.5,10.0,100,"[1584  112   18   50  112 1532    2   31   26   16  220    0  129   19
    0  513]",[370  49   6  16  53 351   4  12  10   9  47   0  38   6   1 120]
wf4f,42294981,0.3,10.0,100,"[1482  217   36   29   10 1667    0    0   51    3  208    0  149   31
    0  481]",[365  60   9   7   2 417   1   0  13   3  50   0  45   8   0 112]
wf24f,1527936376,0.3,10.0,100,"[1600   96   19   49   85 1579    2   11   31   13  218    0   92    6
    2  561]",[380  40   4  17  30 380   2   8   7   5  54   0  38   6   0 121]
wf4f,908927260,0.3,10.0,100,"[1434  246   40   44    0 1677    0    0   32   22  208    0  183   33
    0  445]",[353  60  16  12   0 420   0   0   8   7  51   0  41   6   0 118]
wf24f,1012618162,0.3,6.5,100,"[1577  125   13   49  116 1537    1   23   26    8  227    1  149    5
    0  507]",[383  45   3  10  33 375   1  11   8   2  56   0  39   4   0 122]
wf4f,699340812,0.3,6.5,100,"[1469  231   37   27   11 1665    1    0   48    2  212    0  152   29
    0  480]",[367  52   8  14   1 418   1   0  14   0  52   0  40  10   0 115]
wf24f,2060500467,0.3,6.5,100,"[1598  104   14   48  108 1547    3   19   42   13  207    0  124   18
    0  519]",[379  35   5  22  42 368   3   7   8   3  55   0  36   3   0 126]
wf24f,944242572,0.1,6.5,100,"[1571  121   27   45  123 1539    1   14   30   12  220    0  124   15
    0  522]",[381  33   8  19  52 362   0   6   6   3  57   0  41   5   0 119]
wf4f,42294981,0.5,3.0,100,"[1473  219   36   36   10 1667    0    0   51    2  209    0  148   33
    0  480]",[359  62   9  11   2 417   1   0  13   3  50   0  42   9   0 114]
wf4f,908927260,0.5,3.0,100,"[1497  228    0   39   12 1662    3    0   42    5  215    0  157   33
    0  471]",[374  57   0  10   2 417   1   0  11   2  53   0  41   6   0 118]
wf24f,273428140,0.1,3.0,100,"[1588  113   15   48   97 1564    0   16   35   13  214    0  110    9
    0  542]",[387  37   4  13  33 384   0   3   7   4  55   0  34   3   0 128]
wf4f,699340812,0.3,10.0,100,"[1457  240   37   30   11 1665    1    0   47    3  212    0  144   29
    0  488]",[365  55   6  15   1 418   1   0  14   0  52   0  39  10   0 116]
wf24f,1527936376,0.5,3.0,100,"[1575  123    5   61   99 1561    0   17   23   17  222    0  123   16
